ACC,EVE_Count
GCA_013623745.1,0
GCA_013623845.1,0
GCA_013624355.1,0
GCA_013624395.1,0
GCA_013694445.1,0
GCA_013755755.1,0
GCA_013756995.1,0
GCA_013757005.1,0
GCA_013758895.1,0
GCA_013759035.1,0
GCA_013759095.1,0
GCA_013759115.1,0
GCA_013759125.1,0
GCA_013781345.1,0
GCA_013839505.1,0
GCA_013842865.1,0
GCA_014049445.1,0
GCA_014049455.1,0
GCA_014049485.1,0
GCA_014049495.1,0
GCA_014049585.1,0
GCA_014065225.1,0
GCA_014117465.1,0
GCA_014117485.1,0
GCA_014133895.1,0
GCA_014133995.2,0
GCA_014154925.1,0
GCA_014154955.1,0
GCA_014217455.1,0
GCA_014217725.1,0
GCA_014235925.1,0
GCA_014235945.1,0
GCA_014250555.1,0
GCA_014250575.1,0
GCA_014281895.1,0
GCA_014281905.1,0
GCA_014281915.1,0
GCA_014281935.1,0
GCA_014282265.3,0
GCA_014298035.1,0
GCA_014324425.1,0
GCA_014324435.1,0
GCA_014324445.1,0
GCA_014324455.1,0
GCA_014324465.1,0
GCA_014324495.1,0
GCA_014324505.1,0
GCA_014324555.1,0
GCA_014324575.1,0
GCA_014324585.1,0
GCA_014324595.1,0
GCA_014324625.1,0
GCA_014324645.1,0
GCA_014324665.1,0
GCA_014324675.1,0
GCA_014324715.1,0
GCA_014324745.1,0
GCA_014324755.1,0
GCA_014324765.1,0
GCA_014324775.1,0
GCA_014324795.1,0
GCA_014324805.1,0
GCA_014324835.1,0
GCA_014324865.1,0
GCA_014324895.1,0
GCA_014324905.1,0
GCA_014324935.1,0
GCA_014324955.1,0
GCA_014324975.1,0
GCA_014324985.1,0
GCA_014325015.1,0
GCA_014325035.1,0
GCA_014325045.1,0
GCA_014325065.1,0
GCA_014325095.1,0
GCA_014325125.1,0
GCA_014325135.1,0
GCA_014325185.1,0
GCA_014325205.1,0
GCA_014325215.1,0
GCA_014325225.1,0
GCA_014325235.1,0
GCA_014325295.1,0
GCA_014325315.1,0
GCA_014334755.1,0
GCA_014334775.1,0
GCA_014334795.1,0
GCA_014334815.1,0
GCA_014337855.1,0
GCA_014468695.1,0
GCA_014490615.1,0
GCA_014595575.1,0
GCA_014595645.1,0
GCA_014602775.1,0
GCA_014602795.1,0
GCA_014602815.1,0
GCA_014607475.1,0
GCA_014621375.1,0
GCA_014635965.1,0
GCA_014635975.1,0
GCA_014636675.1,0
GCA_014638765.1,0
GCA_014638775.1,0
GCA_014638805.1,0
GCA_014638825.1,0
GCA_014638875.1,0
GCA_014638885.1,0
GCA_014638895.1,0
GCA_014638955.1,0
GCA_014638965.1,0
GCA_014673535.1,0
GCA_014705045.1,0
GCA_014705055.1,0
GCA_014705085.1,0
GCA_014705095.1,0
GCA_014705105.1,0
GCA_014705115.1,0
GCA_014705125.1,0
GCA_014705155.1,0
GCA_014705165.1,0
GCA_014705195.1,0
GCA_014705205.1,0
GCA_014705245.1,0
GCA_014705265.1,0
GCA_014705275.1,0
GCA_014705285.1,0
GCA_014705335.1,0
GCA_014705345.1,0
GCA_014705365.1,0
GCA_014705385.1,0
GCA_014705405.1,0
GCA_014705415.1,0
GCA_014705435.1,0
GCA_014705455.1,0
GCA_014705485.1,0
GCA_014705495.1,0
GCA_014705525.1,0
GCA_014705545.1,0
GCA_014705555.1,0
GCA_014706345.1,0
GCA_014706365.1,0
GCA_014751505.1,0
GCA_014764975.2,0
GCA_014784225.2,0
GCA_014822065.1,0
GCA_014822075.1,0
GCA_014822085.1,0
GCA_014824365.1,0
GCA_014824385.1,0
GCA_014824405.1,0
GCA_014824425.1,0
GCA_014825715.1,0
GCA_014839625.1,0
GCA_014839745.1,0
GCA_014839855.1,0
GCA_014839955.1,0
GCA_014839975.1,0
GCA_014849195.1,0
GCA_014849235.1,0
GCA_014849245.1,0
GCA_014849275.1,0
GCA_014849285.1,0
GCA_014849295.1,0
GCA_014849305.1,0
GCA_014849345.1,0
GCA_014849355.1,0
GCA_014849385.1,0
GCA_014849395.1,0
GCA_014849415.1,0
GCA_014849555.1,0
GCA_014849585.1,0
GCA_014849605.1,0
GCA_014849635.1,0
GCA_014849655.1,0
GCA_014849665.1,0
GCA_014849675.1,0
GCA_014849695.1,0
GCA_014849715.1,0
GCA_014849745.1,0
GCA_014849765.1,0
GCA_014849795.1,0
GCA_014849805.1,0
GCA_014849815.1,0
GCA_014849835.1,0
GCA_014849855.1,0
GCA_014849905.1,0
GCA_014849915.1,0
GCA_014849935.1,0
GCA_014849945.1,0
GCA_014849955.1,0
GCA_014849965.1,0
GCA_014850005.1,0
GCA_014850035.1,0
GCA_014850065.1,0
GCA_014850075.1,0
GCA_014850095.1,0
GCA_014850105.1,0
GCA_014850145.1,0
GCA_014850165.1,0
GCA_014850175.1,0
GCA_014850185.1,0
GCA_014850205.1,0
GCA_014850235.1,0
GCA_014850265.1,0
GCA_014850275.1,0
GCA_014850295.1,0
GCA_014850305.1,0
GCA_014850315.1,0
GCA_014850365.1,0
GCA_014850375.1,0
GCA_014850395.1,0
GCA_014850415.1,0
GCA_014850425.1,0
GCA_014850445.1,0
GCA_014850475.1,0
GCA_014850485.1,0
GCA_014850505.1,0
GCA_014850545.1,0
GCA_014850565.1,0
GCA_014850585.1,0
GCA_014850595.1,0
GCA_014850605.1,0
GCA_014850625.1,0
GCA_014850675.1,0
GCA_014850695.1,0
GCA_014850705.1,0
GCA_014850715.1,0
GCA_014850725.1,0
GCA_014850755.1,0
GCA_014850795.1,0
GCA_014850805.1,0
GCA_014850825.1,0
GCA_014850845.1,0
GCA_014850875.1,0
GCA_014850885.1,0
GCA_014850895.1,0
GCA_014850905.1,0
GCA_014850965.1,0
GCA_014850995.1,0
GCA_014851005.1,0
GCA_014851035.1,0
GCA_014851075.1,0
GCA_014851085.1,0
GCA_014851095.1,0
GCA_014851135.1,0
GCA_014851155.1,0
GCA_014851185.1,0
GCA_014851205.1,0
GCA_014851215.1,0
GCA_014851245.1,0
GCA_014851255.1,0
GCA_014851265.1,0
GCA_014851275.1,0
GCA_014851345.1,0
GCA_014851355.1,0
GCA_014851385.1,0
GCA_014857085.1,0
GCA_014857105.1,0
GCA_014858425.1,0
GCA_014858625.1,0
GCA_014872965.1,0
GCA_014872975.1,0
GCA_014872985.1,0
GCA_014872995.1,0
GCA_014873005.1,0
GCA_014873065.1,0
GCA_014884825.1,0
GCA_014885045.1,0
GCA_014898825.1,0
GCA_014898835.1,0
GCA_014898875.1,0
GCA_014898885.1,0
GCA_014898915.1,0
GCA_014898925.1,0
GCA_014898935.1,0
GCA_014898975.1,0
GCA_014899045.1,0
GCA_014899075.1,0
GCA_014899095.1,0
GCA_014904845.1,0
GCA_014904905.1,0
GCA_014905795.1,0
GCA_014925725.1,0
GCA_014925755.1,0
GCA_015179035.1,0
GCA_015227795.1,0
GCA_015251385.1,0
GCA_015266365.1,0
GCA_015266375.1,0
GCA_015266385.1,0
GCA_015266405.1,0
GCA_015266435.1,0
GCA_015295565.1,0
GCA_015295625.1,0
GCA_015295635.1,0
GCA_015295685.1,0
GCA_015295695.1,0
GCA_015295725.1,0
GCA_015295745.1,0
GCA_015295765.1,0
GCA_015333565.1,0
GCA_015344825.1,0
GCA_015344855.1,0
GCA_015344875.1,0
GCA_015344895.1,0
GCA_015345605.1,0
GCA_015345625.1,0
GCA_015345665.1,0
GCA_015345685.1,0
GCA_015345725.1,0
GCA_015345745.1,0
GCA_015345785.1,0
GCA_015345795.1,0
GCA_015345815.1,0
GCA_015345835.1,0
GCA_015345885.1,0
GCA_015345895.1,0
GCA_015353015.1,0
GCA_015353045.1,0
GCA_015363515.1,0
GCA_015533775.1,0
GCA_015571995.1,0
GCA_015572005.1,0
GCA_015572015.1,0
GCA_015572025.1,0
GCA_015585735.1,0
GCA_015585745.1,0
GCA_015585755.1,0
GCA_015585765.1,0
GCA_015585785.1,0
GCA_015585855.1,0
GCA_015585865.1,0
GCA_015585875.1,0
GCA_015585885.1,0
GCA_015585905.1,0
GCA_015585955.1,0
GCA_015585965.1,0
GCA_015585975.1,0
GCA_015586015.1,0
GCA_015586035.1,0
GCA_015586055.1,0
GCA_015586075.1,0
GCA_015586095.1,0
GCA_015586125.1,0
GCA_015586135.1,0
GCA_015586215.1,0
GCA_015586235.1,0
GCA_015586245.1,0
GCA_015586265.1,0
GCA_015586295.1,0
GCA_015586305.1,0
GCA_015586315.1,0
GCA_015586365.1,0
GCA_015586375.1,0
GCA_015586395.1,0
GCA_015586415.1,0
GCA_015586425.1,0
GCA_015708695.1,0
GCA_015832225.1,0
GCA_015832465.1,0
GCA_015844325.1,0
GCA_016097275.1,0
GCA_016097295.1,0
GCA_016097305.1,0
GCA_016097315.1,0
GCA_016097325.1,0
GCA_016097375.1,0
GCA_016097515.1,0
GCA_016097525.1,0
GCA_016097625.1,0
GCA_016109465.1,0
GCA_016109475.1,0
GCA_016109485.1,0
GCA_016109495.1,0
GCA_016109505.1,0
GCA_016109565.1,0
GCA_016109575.1,0
GCA_016109585.1,0
GCA_016109625.1,0
GCA_016109925.1,0
GCA_016109935.1,0
GCA_016109955.1,0
GCA_016109975.1,0
GCA_016110005.1,0
GCA_016110015.1,0
GCA_016110025.1,0
GCA_016110035.1,0
GCA_016110055.1,0
GCA_016110105.1,0
GCA_016110115.1,0
GCA_016110135.1,0
GCA_016110145.1,0
GCA_016110205.1,0
GCA_016110215.1,0
GCA_016110225.1,0
GCA_016162245.1,0
GCA_016162265.1,0
GCA_016163805.1,0
GCA_016163825.1,0
GCA_016163845.1,0
GCA_016163855.1,0
GCA_016163875.1,0
GCA_016163905.1,0
GCA_016163925.1,0
GCA_016163965.1,0
GCA_016163975.1,0
GCA_016163985.1,0
GCA_016163995.1,0
GCA_016164055.1,0
GCA_016164075.1,0
GCA_016164085.1,0
GCA_016164105.1,0
GCA_016164135.1,0
GCA_016164145.2,0
GCA_016165855.1,0
GCA_016165865.1,0
GCA_016165915.1,0
GCA_016165925.1,0
GCA_016165935.1,0
GCA_016165995.1,0
GCA_016166015.1,0
GCA_016166025.1,0
GCA_016166045.1,0
GCA_016166065.1,0
GCA_016166085.1,0
GCA_016166095.2,0
GCA_016166105.1,0
GCA_016166135.1,0
GCA_016166175.1,0
GCA_016166195.1,0
GCA_016166205.1,0
GCA_016166215.1,0
GCA_016166225.1,0
GCA_016166245.1,0
GCA_016166285.1,0
GCA_016166325.2,0
GCA_016166335.1,0
GCA_016166345.1,0
GCA_016166365.1,0
GCA_016166385.1,0
GCA_016166395.1,0
GCA_016166415.1,0
GCA_016167825.1,0
GCA_016170085.2,0
GCA_016170095.2,0
GCA_016413765.1,0
GCA_016432825.1,0
GCA_016490725.1,0
GCA_016490745.1,0
GCA_016495645.1,0
GCA_016495665.1,0
GCA_016495685.1,0
GCA_016508685.1,0
GCA_016584195.1,0
GCA_016584265.1,0
GCA_016618095.1,0
GCA_016625505.1,0
GCA_016625515.1,0
GCA_016625525.1,0
GCA_016625675.1,0
GCA_016630955.3,0
GCA_016735785.1,0
GCA_016735825.1,0
GCA_016748025.1,0
GCA_016748045.1,0
GCA_016767815.1,0
GCA_016772135.1,0
GCA_016772155.1,0
GCA_016772175.1,0
GCA_016772195.1,0
GCA_016772215.1,0
GCA_016772235.1,0
GCA_016801315.1,0
GCA_016802195.1,0
GCA_016802205.1,0
GCA_016802225.1,0
GCA_016803955.1,0
GCA_016806755.1,0
GCA_016806775.1,0
GCA_016806795.1,0
GCA_016806815.1,0
GCA_016806875.1,0
GCA_016807825.1,0
GCA_016807845.1,0
GCA_016808025.1,0
GCA_016808415.1,0
GCA_016809505.1,0
GCA_016858165.1,0
GCA_016858175.1,0
GCA_016859205.1,0
GCA_016859255.1,0
GCA_016859295.1,0
GCA_016860305.1,0
GCA_016860325.1,0
GCA_016860345.1,0
GCA_016860365.1,0
GCA_016860385.1,0
GCA_016860405.1,0
GCA_016860425.1,0
GCA_016860445.1,0
GCA_016861625.1,0
GCA_016861735.1,0
GCA_016861865.1,0
GCA_016865315.1,0
GCA_016880755.1,0
GCA_016906405.1,0
GCA_016906425.1,0
GCA_016906495.1,0
GCA_016906895.2,0
GCA_016952305.1,0
GCA_016952355.1,0
GCA_017140155.1,0
GCA_017140175.1,0
GCA_017161175.1,0
GCA_017165595.1,0
GCA_017165635.1,0
GCA_017165645.1,0
GCA_017165705.1,0
GCA_017301755.1,0
GCA_017309295.1,0
GCA_017309325.2,0
GCA_017309835.1,0
GCA_017311225.1,0
GCA_017311265.1,0
GCA_017311285.1,0
GCA_017315405.1,0
GCA_017354895.1,0
GCA_017562065.1,0
GCA_017562105.1,0
GCA_017579625.1,0
GCA_017580825.2,0
GCA_017589455.1,0
GCA_017589655.1,0
GCA_017635955.1,0
GCA_017639365.1,0
GCA_017639385.1,0
GCA_017654755.1,0
GCA_017654855.1,0
GCA_017654865.1,0
GCA_017654905.1,0
GCA_017655625.1,0
GCA_017656575.1,0
GCA_017656595.1,0
GCA_017656615.1,0
GCA_017656675.1,0
GCA_017656685.1,0
GCA_017656695.1,0
GCA_017656735.1,0
GCA_017656745.1,0
GCA_017656775.1,0
GCA_017656815.1,0
GCA_017656835.1,0
GCA_017656915.1,0
GCA_017656955.1,0
GCA_017656985.1,0
GCA_017657035.1,0
GCA_017657045.1,0
GCA_017657105.1,0
GCA_017766145.1,0
GCA_017766285.1,0
GCA_017766425.1,0
GCA_017766525.1,0
GCA_017766645.1,0
GCA_017766725.1,0
GCA_017766785.1,0
GCA_017766805.1,0
GCA_017766825.1,0
GCA_017788925.1,0
GCA_017911135.1,0
GCA_017945965.1,0
GCA_017948575.1,0
GCA_017949455.1,0
GCA_017949655.1,0
GCA_018092595.1,0
GCA_018092615.1,0
GCA_018104255.1,0
GCA_018104285.1,0
GCA_018105795.1,0
GCA_018105815.1,0
GCA_018115615.1,0
GCA_018127085.1,0
GCA_018137895.1,0
GCA_018140735.1,0
GCA_018140755.1,0
GCA_018140825.1,0
GCA_018140845.1,0
GCA_018140865.1,0
GCA_018140885.1,0
GCA_018167515.1,0
GCA_018219195.1,0
GCA_018290055.1,0
GCA_018290075.1,0
GCA_018340605.1,0
GCA_018340795.1,0
GCA_018343875.1,0
GCA_018343965.1,0
GCA_018343995.1,0
GCA_018344375.1,0
GCA_018344385.1,0
GCA_018344405.1,0
GCA_018344435.1,0
GCA_018344475.1,0
GCA_018357685.1,0
GCA_018398575.1,0
GCA_018402865.1,0
GCA_018402885.1,0
GCA_018404265.1,0
GCA_018408375.1,0
GCA_018408415.1,0
GCA_018408505.1,0
GCA_018408515.1,0
GCA_018408545.1,0
GCA_018408595.1,0
GCA_018408605.1,0
GCA_018408615.1,0
GCA_018408725.1,0
GCA_018408735.1,0
GCA_018408745.1,0
GCA_018408835.1,0
GCA_018410145.1,0
GCA_018410155.1,0
GCA_018410165.1,0
GCA_018410175.1,0
GCA_018416015.2,0
GCA_018440605.1,0
GCA_018440625.1,0
GCA_018440635.1,0
GCA_018440645.1,0
GCA_018440655.1,0
GCA_018440705.1,0
GCA_018489445.1,0
GCA_018492725.1,0
GCA_018804105.1,0
GCA_018804165.1,0
GCA_018806895.1,0
GCA_018806905.1,0
GCA_018806955.1,0
GCA_018806995.1,0
GCA_018831645.1,0
GCA_018842695.1,0
GCA_018853505.1,0
GCA_018886245.1,0
GCA_018894095.1,0
GCA_018902005.1,0
GCA_018906675.1,0
GCA_018906765.1,0
GCA_018907675.1,0
GCA_018982765.1,0
GCA_018982865.1,0
GCA_018990085.1,0
GCA_018990095.1,0
GCA_018990155.1,0
GCA_018991845.1,0
GCA_018991875.1,0
GCA_018991885.1,0
GCA_018991915.1,0
GCA_018992025.1,0
GCA_018992335.1,0
GCA_018992365.1,0
GCA_018994065.1,0
GCA_018994095.1,0
GCA_018994105.1,0
GCA_019000065.1,0
GCA_019008305.1,0
GCA_019008345.1,0
GCA_019008445.1,0
GCA_019008475.1,0
GCA_019009905.1,0
GCA_019009935.1,0
GCA_019009945.1,0
GCA_019022425.1,0
GCA_019022465.1,0
GCA_019022555.1,0
GCA_019022565.1,0
GCA_019022765.1,0
GCA_019039235.1,0
GCA_019039275.1,0
GCA_019039295.1,0
GCA_019039315.1,0
GCA_019039335.1,0
GCA_019039355.1,0
GCA_019039375.1,0
GCA_019039395.1,0
GCA_019039415.1,0
GCA_019039435.1,0
GCA_019039455.1,0
GCA_019039475.1,0
GCA_019039495.1,0
GCA_019039515.1,0
GCA_019039535.1,0
GCA_019039555.1,0
GCA_019039575.1,0
GCA_019039595.1,0
GCA_019039615.1,0
GCA_019039635.1,0
GCA_019039655.1,0
GCA_019039675.1,0
GCA_019039695.1,0
GCA_019039715.1,0
GCA_019039735.1,0
GCA_019039755.1,0
GCA_019039775.1,0
GCA_019049425.1,0
GCA_019054625.1,0
GCA_019054645.1,0
GCA_019054655.1,0
GCA_019054715.1,0
GCA_019054735.1,0
GCA_019054755.1,0
GCA_019054775.1,0
GCA_019054795.1,0
GCA_019054865.1,0
GCA_019055205.1,0
GCA_019055395.1,0
GCA_019059555.1,0
GCA_019096115.1,0
GCA_019097725.1,0
GCA_019097755.1,0
GCA_019137265.1,0
GCA_019137275.1,0
GCA_019137815.1,0
GCA_019141705.1,0
GCA_019155725.1,0
GCA_019176365.1,0
GCA_019176375.1,0
GCA_019178775.1,0
GCA_019188255.1,0
GCA_019188265.1,0
GCA_019188275.1,0
GCA_019189245.1,0
GCA_019189255.1,0
GCA_019189265.1,0
GCA_019189275.1,0
GCA_019189285.1,0
GCA_019189355.1,0
GCA_019189365.1,0
GCA_019189775.1,0
GCA_019190165.1,0
GCA_019190185.1,0
GCA_019190355.1,0
GCA_019190485.1,0
GCA_019190725.1,0
GCA_019191035.1,0
GCA_019191045.1,0
GCA_019191055.1,0
GCA_019191175.1,0
GCA_019191195.1,0
GCA_019192225.1,0
GCA_019202705.1,0
GCA_019202905.1,0
GCA_019202945.1,0
GCA_019206905.1,0
GCA_019206915.1,0
GCA_019206925.1,0
GCA_019206965.1,0
GCA_019206985.1,0
GCA_019207005.1,0
GCA_019207125.1,0
GCA_019207165.1,0
GCA_019207175.1,0
GCA_019207185.1,0
GCA_019207205.1,0
GCA_019207235.1,0
GCA_019207265.1,0
GCA_019207285.1,0
GCA_019207295.1,0
GCA_019207315.1,0
GCA_019207325.1,0
GCA_019207365.1,0
GCA_019207375.1,0
GCA_019207405.1,0
GCA_019207415.1,0
GCA_019207435.1,0
GCA_019207455.1,0
GCA_019207475.1,0
GCA_019207505.1,0
GCA_019207515.1,0
GCA_019207525.1,0
GCA_019207555.1,0
GCA_019207585.1,0
GCA_019207595.1,0
GCA_019207605.1,0
GCA_019207615.1,0
GCA_019207635.1,0
GCA_019207695.1,0
GCA_019207715.1,0
GCA_019207725.1,0
GCA_019207735.1,0
GCA_019207815.1,0
GCA_019207825.1,0
GCA_019207835.1,0
GCA_019207905.1,0
GCA_019207935.1,0
GCA_019207965.1,0
GCA_019207995.1,0
GCA_019208005.1,0
GCA_019208045.1,0
GCA_019232045.1,0
GCA_019239295.1,0
GCA_019280635.1,0
GCA_019285895.1,0
GCA_019288275.1,0
GCA_019297715.1,0
GCA_019320005.1,0
GCA_019321675.1,0
GCA_019321695.1,0
GCA_019321765.1,0
GCA_019332025.1,0
GCA_019332045.1,0
GCA_019343145.1,0
GCA_019359905.1,0
GCA_019359935.1,0
GCA_019381815.1,0
GCA_019393575.1,0
GCA_019419805.1,0
GCA_019425465.1,0
GCA_019431265.1,0
GCA_019434395.1,0
GCA_019434415.1,0
GCA_019443865.1,0
GCA_019443885.1,0
GCA_019443905.1,0
GCA_019481625.1,0
GCA_019551875.1,0
GCA_019553885.1,0
GCA_019565615.1,0
GCA_019593445.1,0
GCA_019593455.1,0
GCA_019593485.1,0
GCA_019593505.1,0
GCA_019594925.1,0
GCA_019594945.1,0
GCA_019609905.1,0
GCA_019669835.1,0
GCA_019670925.1,0
GCA_019670985.1,0
GCA_019671045.1,0
GCA_019671085.1,0
GCA_019671095.1,0
GCA_019677095.1,0
GCA_019693695.1,0
GCA_019702505.1,0
GCA_019702855.1,0
GCA_019721145.1,0
GCA_019721165.1,0
GCA_019721175.1,0
GCA_019721275.1,0
GCA_019721355.1,0
GCA_019775275.1,0
GCA_019775305.1,0
GCA_019775315.1,0
GCA_019775405.1,0
GCA_019775415.1,0
GCA_019775465.1,0
GCA_019775655.1,0
GCA_019775865.1,0
GCA_019804545.1,0
GCA_019804555.1,0
GCA_019804565.1,0
GCA_019805365.1,0
GCA_019827425.1,0
GCA_019827435.1,0
GCA_019827445.1,0
GCA_019827465.1,0
GCA_019827475.1,0
GCA_019827565.1,0
GCA_019828575.1,0
GCA_019828785.1,0
GCA_019828795.1,0
GCA_019828875.1,0
GCA_019828945.1,0
GCA_019843505.1,0
GCA_019843515.1,0
GCA_019843565.1,0
GCA_019843585.1,0
GCA_019843635.1,0
GCA_019843725.1,0
GCA_019843925.1,0
GCA_019843955.1,0
GCA_019880445.1,0
GCA_019915245.1,0
GCA_019915885.1,0
GCA_019923975.1,0
GCA_019924015.1,0
GCA_019924025.1,0
GCA_019924115.1,0
GCA_019924135.1,0
GCA_019924155.1,0
GCA_019924175.1,0
GCA_019924185.1,0
GCA_019924195.1,0
GCA_019924215.1,0
GCA_019924255.1,0
GCA_019924265.1,0
GCA_019924275.1,0
GCA_019924295.1,0
GCA_019924315.1,0
GCA_019924355.1,0
GCA_019924375.1,0
GCA_019924395.1,0
GCA_019924415.1,0
GCA_019924425.1,0
GCA_019924435.1,0
GCA_019924465.1,0
GCA_019924485.1,0
GCA_019924535.1,0
GCA_019924555.1,0
GCA_019924575.1,0
GCA_019924615.1,0
GCA_019924655.1,0
GCA_019924675.1,0
GCA_019924695.1,0
GCA_019924715.1,0
GCA_019924725.1,0
GCA_019924735.1,0
GCA_019924755.1,0
GCA_019924775.1,0
GCA_019924815.1,0
GCA_019924825.1,0
GCA_019924835.1,0
GCA_019924875.1,0
GCA_019924895.1,0
GCA_019924905.1,0
GCA_019924955.1,0
GCA_019924995.1,0
GCA_019925005.1,0
GCA_019925035.1,0
GCA_019925055.1,0
GCA_019925085.1,0
GCA_019925215.1,0
GCA_019925425.1,0
GCA_019925475.1,0
GCA_019925495.1,0
GCA_019925545.1,0
GCA_019925775.1,0
GCA_019953615.1,0
GCA_019968925.1,0
GCA_019976455.1,0
GCA_019976475.1,0
GCA_019976485.1,0
GCA_019977855.1,0
GCA_020002365.1,0
GCA_020023485.1,0
GCA_020027055.1,0
GCA_020027065.1,0
GCA_020027075.1,0
GCA_020027085.1,0
GCA_020027095.1,0
GCA_020027125.1,0
GCA_020045945.2,0
GCA_020085065.1,0
GCA_020085135.1,0
GCA_020086695.1,0
GCA_020087035.1,0
GCA_020091605.1,0
GCA_020102295.1,0
GCA_020137375.1,0
GCA_020137385.1,0
GCA_020137435.1,0
GCA_020137715.1,0
GCA_020226115.1,0
GCA_020231955.1,0
GCA_020272525.1,0
GCA_020281285.1,0
GCA_020284045.1,0
GCA_020284055.1,0
GCA_020284065.1,0
GCA_020284075.1,0
GCA_020284155.1,0
GCA_020284165.1,0
GCA_020310725.1,0
GCA_020351975.1,0
GCA_020449105.1,0
GCA_020450195.1,0
GCA_020450215.1,0
GCA_020450235.1,0
GCA_020450265.1,0
GCA_020457885.1,0
GCA_020457905.1,0
GCA_020457915.1,0
GCA_020457925.1,0
GCA_020458275.1,0
GCA_020458295.1,0
GCA_020458395.1,0
GCA_020464245.1,0
GCA_020464265.1,0
GCA_020464275.1,0
GCA_020464295.1,0
GCA_020465715.1,0
GCA_020465735.1,0
GCA_020465745.1,0
GCA_020465775.1,0
GCA_020465795.1,0
GCA_020465815.1,0
GCA_020465835.1,0
GCA_020465855.1,0
GCA_020465875.1,0
GCA_020465895.1,0
GCA_020465915.1,0
GCA_020465945.1,0
GCA_020465965.1,0
GCA_020466005.1,0
GCA_020466075.1,0
GCA_020466255.1,0
GCA_020466355.1,0
GCA_020498725.1,0
GCA_020498735.1,0
GCA_020498745.1,0
GCA_020498755.1,0
GCA_020498805.1,0
GCA_020498815.1,0
GCA_020498865.1,0
GCA_020498875.1,0
GCA_020498885.1,0
GCA_020498895.1,0
GCA_020498905.1,0
GCA_020498945.1,0
GCA_020498965.1,0
GCA_020498985.1,0
GCA_020499005.1,0
GCA_020499015.1,0
GCA_020499035.1,0
GCA_020499045.1,0
GCA_020499075.1,0
GCA_020499115.1,0
GCA_020499125.1,0
GCA_020499135.1,0
GCA_020499155.1,0
GCA_020499185.1,0
GCA_020499195.1,0
GCA_020499225.1,0
GCA_020499255.1,0
GCA_020499265.1,0
GCA_020499315.1,0
GCA_020499325.1,0
GCA_020499355.1,0
GCA_020499395.1,0
GCA_020499405.1,0
GCA_020499415.1,0
GCA_020499455.1,0
GCA_020499475.1,0
GCA_020499485.1,0
GCA_020499495.1,0
GCA_020499505.1,0
GCA_020499565.1,0
GCA_020499575.1,0
GCA_020499585.1,0
GCA_020499595.1,0
GCA_020499605.1,0
GCA_020499645.1,0
GCA_020499675.1,0
GCA_020499685.1,0
GCA_020499695.1,0
GCA_020499715.1,0
GCA_020499755.1,0
GCA_020499775.1,0
GCA_020499785.1,0
GCA_020499805.1,0
GCA_020499815.1,0
GCA_020499825.1,0
GCA_020499865.1,0
GCA_020499885.1,0
GCA_020499905.1,0
GCA_020499935.1,0
GCA_020499975.1,0
GCA_020499985.1,0
GCA_020499995.1,0
GCA_020500025.1,0
GCA_020500065.1,0
GCA_020500085.1,0
GCA_020500105.1,0
GCA_020500115.1,0
GCA_020500165.1,0
GCA_020500185.1,0
GCA_020500195.1,0
GCA_020500205.1,0
GCA_020500215.1,0
GCA_020500235.1,0
GCA_020500275.1,0
GCA_020500285.1,0
GCA_020500295.1,0
GCA_020500305.1,0
GCA_020500355.1,0
GCA_020500365.1,0
GCA_020500385.1,0
GCA_020500395.1,0
GCA_020500445.1,0
GCA_020500455.1,0
GCA_020500465.1,0
GCA_020500475.1,0
GCA_020500485.1,0
GCA_020500545.1,0
GCA_020500555.1,0
GCA_020500595.1,0
GCA_020500605.1,0
GCA_020500645.1,0
GCA_020500655.1,0
GCA_020500685.1,0
GCA_020500695.1,0
GCA_020500705.1,0
GCA_020500765.1,0
GCA_020500775.1,0
GCA_020500785.1,0
GCA_020500805.1,0
GCA_020500815.1,0
GCA_020500845.1,0
GCA_020500865.1,0
GCA_020500875.1,0
GCA_020500905.1,0
GCA_020500935.1,0
GCA_020500945.1,0
GCA_020500965.1,0
GCA_020500975.1,0
GCA_020500995.1,0
GCA_020501005.1,0
GCA_020501045.1,0
GCA_020501075.1,0
GCA_020501095.1,0
GCA_020501105.1,0
GCA_020501115.1,0
GCA_020501135.1,0
GCA_020501145.1,0
GCA_020501175.1,0
GCA_020501185.1,0
GCA_020501235.1,0
GCA_020501245.1,0
GCA_020501255.1,0
GCA_020501265.1,0
GCA_020501325.1,0
GCA_020501335.1,0
GCA_020501345.1,0
GCA_020501375.1,0
GCA_020501405.1,0
GCA_020501425.1,0
GCA_020501445.1,0
GCA_020501465.1,0
GCA_020501475.1,0
GCA_020501495.1,0
GCA_020501535.1,0
GCA_020501545.1,0
GCA_020501555.1,0
GCA_020501575.1,0
GCA_020501605.1,0
GCA_020501615.1,0
GCA_020501635.1,0
GCA_020501645.1,0
GCA_020501695.1,0
GCA_020501705.1,0
GCA_020501715.1,0
GCA_020501735.1,0
GCA_020501765.1,0
GCA_020501785.1,0
GCA_020501805.1,0
GCA_020501815.1,0
GCA_020501875.1,0
GCA_020501885.1,0
GCA_020501895.1,0
GCA_020501905.1,0
GCA_020501935.1,0
GCA_020501985.1,0
GCA_020501995.1,0
GCA_020502005.1,0
GCA_020502025.1,0
GCA_020502035.1,0
GCA_020502045.1,0
