Row,Genus,Phylum,Subphylum,class,Family,Sp,Strain,Assembly,NA
11059,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124555.1,1
11060,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_030036415.1,1
11061,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949125335.1,1
11062,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_947370445.1,1
11063,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124615.1,1
11064,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124625.1,1
11065,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_947370275.1,1
11066,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124565.1,1
11067,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_947369935.1,1
11068,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124105.1,1
11069,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_030035995.1,1
11070,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124135.1,1
11071,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029991395.1,1
11072,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949125665.1,1
11073,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,PW5,GCA_029703095.1,1
11074,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029990125.1,1
11075,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124235.1,1
11076,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_030036395.1,1
11077,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949125415.1,1
11078,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029990335.1,1
11079,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124405.1,1
11080,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_030036015.1,1
11081,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124075.1,1
11082,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029990865.1,1
11083,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949125125.1,1
11084,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_947370305.1,1
11085,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124315.1,1
11086,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029990925.1,1
11087,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124785.1,1
11088,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,I14,GCA_029702955.1,1
11089,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029990535.1,1
11090,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124765.1,1
11091,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029990965.1,1
11092,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124305.1,1
11093,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_030036435.1,1
11094,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949125345.1,1
11095,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_947370145.1,1
11096,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124245.1,1
11097,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029990785.1,1
11098,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949126015.1,1
11099,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,YJM454,GCA_029702895.1,1
11100,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029990885.1,1
11101,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124915.1,1
11102,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029991625.1,1
11103,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124365.1,1
11104,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_947370645.1,1
11105,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124175.1,1
11106,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029990515.1,1
11107,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124325.1,1
11108,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_947370785.1,1
11109,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124385.1,1
11110,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_030035855.1,1
11111,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124165.1,1
11112,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029991515.1,1
11113,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949125755.1,1
11114,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029990805.1,1
11115,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124285.1,1
11116,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949125295.1,1
11117,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,A20.citrus,GCA_019155725.1,1
11118,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029989255.1,1
11119,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124525.1,1
11120,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_030036035.1,1
11121,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124435.1,1
11122,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_030035835.1,1
11123,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124375.1,1
11124,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,C7-143,GCA_017165595.1,1
11125,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029991145.1,1
11126,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124745.1,1
11127,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_947370465.1,1
11128,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124775.1,1
11129,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029991315.1,1
11130,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124805.1,1
11131,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949122065.1,1
11132,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,9464,GCA_000773925.1,1
11133,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,CICC.1445,GCA_023373815.1,1
11134,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_902192285.1,1
11135,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_947370695.2,1
11136,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949122135.1,1
11137,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_947369795.1,1
11138,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124605.1,1
11139,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029991225.1,1
11140,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124475.1,1
11141,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_030036075.1,1
11142,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124195.1,1
11143,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949123255.1,1
11144,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_902192305.1,1
11145,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_902192295.1,1
11146,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124545.1,1
11147,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC.3040,GCA_029581825.1,1
11148,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,YPS128,GCA_009805625.1,1
11149,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_902192325.1,1
11150,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,Phaff.40-230,GCA_037126715.1,1
11151,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949125285.1,1
11152,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_947370215.1,1
11153,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124815.1,1
11154,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029989385.1,1
11155,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949125365.1,1
11156,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_947370825.1,1
11157,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124215.1,1
11158,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_030035955.1,1
11159,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949126085.1,1
11160,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_902192275.1,1
11161,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_902192335.1,1
11162,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124225.1,1
11163,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_947369765.1,1
11164,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124695.1,1
11165,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949125035.1,1
11166,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_902192255.1,1
11167,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124795.1,1
11168,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_947370365.1,1
11169,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124645.1,1
11170,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NRRL.Y-144,GCA_029581805.1,1
11171,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_902192315.1,1
11172,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,Phaff.40-119,GCA_037126535.1,1
11173,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_030036375.1,1
11174,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949125675.1,1
11175,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,AH465,GCA_036986815.1,1
11176,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029990645.1,1
11177,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124145.1,1
11178,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,DGY1728,GCA_024267845.1,1
11179,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,DGY1744,GCA_024267745.1,1
11180,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,VTT.A-81062,GCA_001937245.1,1
11181,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_932563355.1,1
11182,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,2210alpha,GCA_026122535.1,1
11183,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,KMLY1-2,GCA_018831675.1,1
11184,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_947370195.1,1
11185,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124635.1,1
11186,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,SRCM100587,GCA_002214855.1,1
11187,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,DGY1736,GCA_024267775.1,1
11188,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949123975.1,1
11189,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,US-05,GCA_019155645.1,1
11190,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,IR-2idA30a,GCA_004359125.1,1
11191,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_902192245.1,1
11192,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949121775.1,1
11193,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949123965.1,1
11194,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,DGY1657,GCA_024267865.1,1
11195,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_947370705.1,1
11196,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124185.1,1
11197,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949123955.1,1
11198,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,DGY1747,GCA_024267765.1,1
11199,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_030035875.1,1
11200,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124585.1,1
11201,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949123475.1,1
11202,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,DGY1751,GCA_024267755.1,1
11203,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_030035915.1,1
11204,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949125025.1,1
11205,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NRRL.Y-567,GCA_007556415.1,1
11206,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,Y-567,GCA_030867715.1,1
11207,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,C3-06,GCA_017165605.1,1
11208,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_030035935.1,1
11209,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124945.1,1
11210,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949122415.1,1
11211,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,BAW-6,GCA_002933895.1,1
11212,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949121605.1,1
11213,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,I-329,GCA_003046745.1,1
11214,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_030035895.1,1
11215,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949125735.1,1
11216,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,I-30,GCA_003046695.1,1
11217,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_029991455.1,1
11218,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949124505.1,1
11219,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC96,GCA_947343165.1,1
11220,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949123545.1,1
11221,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC78,GCA_947343465.1,1
11222,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,SX35.1=14,GCA_918239655.1,1
11223,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC97,GCA_947343085.1,1
11224,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949121655.1,1
11225,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949122005.1,1
11226,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,DGY1734,GCA_024267825.1,1
11227,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,KTP,GCA_030142945.1,1
11228,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,JSN7,GCA_017866405.1,1
11229,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC82,GCA_947343745.1,1
11230,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,CLIB215_3B,GCA_900178195.1,1
11231,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC91,GCA_947344605.1,1
11232,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,GZJ2,GCA_017866945.1,1
11233,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,GZJ3,GCA_017866845.1,1
11234,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC92,GCA_947344805.1,1
11235,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,SDN1,GCA_017865995.1,1
11236,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,GXU1,GCA_017866995.1,1
11237,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,JSN2,GCA_017866315.1,1
11238,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,ZJH8,GCA_017864775.1,1
11239,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,ZJH9,GCA_017864785.1,1
11240,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,JSN6,GCA_017866385.1,1
11241,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,HNN1,GCA_017866475.1,1
11242,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,ZJH5,GCA_017864825.1,1
11243,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC88,GCA_947343785.1,1
11244,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,ZJH3,GCA_017864915.1,1
11245,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,SDU1,GCA_017865875.1,1
11246,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,FJN1,GCA_017867015.1,1
11247,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,JMU1,GCA_017866305.1,1
11248,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,CBS7957,GCA_900178305.1,1
11249,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,OakRom3_2,GCA_900178345.1,1
11250,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_949123155.1,1
11251,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC93,GCA_947343385.1,1
11252,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC85,GCA_947345235.1,1
11253,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,SAF4,GCA_017868975.1,1
11254,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,GZJ1,GCA_017866955.1,1
11255,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,XJN2,GCA_017865225.1,1
11256,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,ZJH6,GCA_017864805.1,1
11257,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,JSN5,GCA_017866255.1,1
