Row,Genus,Phylum,Subphylum,class,Family,Sp,Strain,Assembly,NA
1064,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.147323,GCA_023137955.1,1
1065,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.769.97,GCA_023137765.1,1
1066,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.147371,GCA_023134235.1,1
1067,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.147346,GCA_023137835.1,1
1068,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.147324,GCA_023137965.1,1
1069,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.147343,GCA_023137675.1,1
1070,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.147322,GCA_023137925.1,1
1071,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.147344,GCA_023137865.1,1
1072,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.147320,GCA_023134415.1,1
1073,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.133816,GCA_023091265.1,1
1074,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.630.78,GCA_023134295.1,1
1075,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.115989,GCA_023091205.1,1
1076,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.115988,GCA_023134355.1,1
1077,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.147345,GCA_023137805.1,1
1078,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.118.52,GCA_023134325.1,1
1079,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.147482,GCA_023137895.1,1
1080,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.147347,GCA_023137795.1,1
1081,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.147321,GCA_023134265.1,1
1082,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.124.48,GCA_023134445.1,1
1083,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.112.32,GCA_023134515.1,1
1084,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,P1003-2,GCA_023625455.1,1
1085,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,CBS.147353,GCA_023137705.1,1
1086,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,S2,GCA_023973435.1,1
1087,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,A1,GCA_001741885.1,1
1088,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,M4010,GCA_025769175.1,1
1089,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,Y1650,GCA_023625615.1,1
1090,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,R1650,GCA_023625655.1,1
1091,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,MOD1-FUNGI2,GCA_004634315.1,1
1092,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,ATCC.16513,GCA_033032185.1,1
1093,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,ATCC.1015,GCA_000230395.2,1
1094,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,ATCC.13496,GCA_003344705.1,1
1095,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,niger,SH-2,GCA_000633045.1,1
1096,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,A5P1,GCA_029582055.1,1
1097,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,TERIBR1,GCA_004150275.1,1
1098,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,CNRMA.18.541,GCA_031305155.1,1
1099,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,CA14,GCA_003709025.1,1
1100,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,DMIN,GCA_023653635.1,1
1101,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,CNRMA.6.1116,GCA_031304255.1,1
1102,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,CNRMA.8.381,GCA_031304185.1,1
1103,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,CNRMA.18.659,GCA_031305065.1,1
1104,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,CNRMA.13.197,GCA_031471965.1,1
1105,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PF30-2,GCA_025769695.1,1
1106,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,CNRMA.15.797,GCA_031304755.1,1
1107,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PT2405,GCA_025769745.1,1
1108,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,CNRMA.18.189,GCA_031471895.1,1
1109,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,CNRMA.6.994,GCA_031304975.1,1
1110,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,CNRMA.15.21,GCA_031304705.1,1
1111,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PA2202,GCA_025769725.1,1
1112,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,CNRMA.8.1117,GCA_031305075.1,1
1113,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,CNRMA.13.781,GCA_031471935.1,1
1114,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PDH1703,GCA_025769845.1,1
1115,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,CNRMA.18.89,GCA_031304965.1,1
1116,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,B7001B,GCA_025769805.1,1
1117,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NRRL.501,GCA_030770195.1,1
1118,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,M40-03B,GCA_025769655.1,1
1119,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,CNRMA.7.844,GCA_031471985.1,1
1120,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,LH_A403,GCA_037044375.1,1
1121,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,E1376,GCA_013146015.1,1
1122,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NRRL.21882,GCA_002443195.2,1
1123,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,S2202,GCA_025765975.1,1
1124,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,E1404,GCA_013146025.1,1
1125,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,R1809,GCA_025769605.1,1
1126,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,CNRMA.18.657,GCA_031304175.1,1
1127,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NRRL.1957,GCA_030770205.1,1
1128,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NRRL.118543,GCA_002456175.2,1
1129,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,CNRMA.13.195,GCA_031471915.1,1
1130,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PL2201W,GCA_025769785.1,1
1131,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,WRRL1519,GCA_002864195.1,1
1132,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NRRL.21882,GCA_002217635.1,1
1133,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,JAU2,GCA_002217615.1,1
1134,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Washington.T5,GCA_003953825.1,1
1135,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,E1275,GCA_011420415.1,1
1136,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,E1293,GCA_013145855.1,1
1137,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PL2204A,GCA_025769635.1,1
1138,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Washington.T8,GCA_003953595.1,1
1139,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Coahoma.J8,GCA_003953695.1,1
1140,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Coahoma.J6,GCA_003953785.1,1
1141,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,E1402,GCA_013146035.1,1
1142,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Yazoo.S2,GCA_003953805.1,1
1143,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Washington.T6,GCA_003953625.1,1
1144,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Yazoo.S3,GCA_003953505.1,1
1145,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,E1236,GCA_011420405.1,1
1146,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,E1406,GCA_013146155.1,1
1147,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,E1316,GCA_013145865.1,1
1148,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Yazoo.S4,GCA_003953495.1,1
1149,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Washington.T2,GCA_003953715.1,1
1150,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Yazoo.S8,GCA_003953485.1,1
1151,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,E1201,GCA_011420395.1,1
1152,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Washington.T4,GCA_003953615.1,1
1153,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,E1345,GCA_013145925.1,1
1154,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,E1288,GCA_011420435.1,1
1155,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Yazoo.S1,GCA_003953585.1,1
1156,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Yazoo.S7,GCA_003953525.1,1
1157,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Coahoma.J1,GCA_003953865.1,1
1158,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Washington.T3,GCA_003953685.1,1
1159,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,E1445,GCA_013146165.1,1
1160,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-A-1-3-1,GCA_024678405.1,1
1161,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,TX-A-13-1-1,GCA_024668685.1,1
1162,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,IA-C-9-1,GCA_024678565.1,1
1163,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,SRRC.1588,GCA_034621645.1,1
1164,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-E-17-3-1,GCA_024676915.1,1
1165,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,IA-C-20-1-1,GCA_024678485.1,1
1166,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,TX-A-15-1,GCA_024671095.1,1
1167,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Coahoma.J3,GCA_003953795.1,1
1168,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NRRL.30797,GCA_002443215.2,1
1169,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,TX-B-24-1-1,GCA_024666645.1,1
1170,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,IN-C-14-1-1,GCA_024678385.1,1
1171,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,FL-A-11-1,GCA_024678925.1,1
1172,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,FL-C-18-1,GCA_024678605.1,1
1173,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-E-5-1,GCA_024678165.1,1
1174,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-E-5-3,GCA_024677065.1,1
1175,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PA-B-4-1-1,GCA_024673175.1,1
1176,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,TX-B-17-1,GCA_024667035.1,1
1177,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Washington.T7,GCA_003953605.1,1
1178,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,IA-B-14-1,GCA_024676845.1,1
1179,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,TX-A-20-1-1,GCA_024668675.1,1
1180,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,FL-B-18-3,GCA_024676255.1,1
1181,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-A-1-8B-1,GCA_026743835.1,1
1182,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,IA-B-14-1b,GCA_024678745.1,1
1183,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-E-3-2,GCA_024667655.1,1
1184,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Yazoo.S6,GCA_003953515.1,1
1185,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,TX-B-7-1,GCA_024667605.1,1
1186,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,FL-C-24-1,GCA_024678585.1,1
1187,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PA-B-20-3-1,GCA_024671085.1,1
1188,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-E-2-1-1,GCA_024677145.1,1
1189,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,TX-A-1-1-1,GCA_024668885.1,1
1190,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PA-B-20-1,GCA_024671105.1,1
1191,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PA-B-1-1-1,GCA_024673995.1,1
1192,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,FL-A-15-3-1,GCA_024678885.1,1
1193,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,TX-B-9-1,GCA_024667295.1,1
1194,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-E-14-2,GCA_024676965.1,1
1195,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-B-1-3-1,GCA_024678365.1,1
1196,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-A-2-3-2,GCA_024678465.1,1
1197,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-A-4-6B-2,GCA_024678345.1,1
1198,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,CBS.121.62,GCA_009176375.1,1
1199,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,OK-B-6-1-1,GCA_024675505.1,1
1200,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PA-B-12-1,GCA_024672365.1,1
1201,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,54-2,GCA_001576795.1,1
1202,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-E-16-1,GCA_024676945.1,1
1203,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,IN-B-19-1-1,GCA_024678425.1,1
1204,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,OK-A-15-2,GCA_024676795.1,1
1205,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-E-6-3-1,GCA_024677025.1,1
1206,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,FL-C-1-2,GCA_024678725.1,1
1207,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,P7901,GCA_037040755.1,1
1208,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-E-25-3-1,GCA_024676865.1,1
1209,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,TX-C-17-1,GCA_024665715.1,1
1210,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PA-B-23-1-1,GCA_024670455.1,1
1211,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-E-6-1,GCA_024677125.1,1
1212,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,TX-B-20-1,GCA_024666635.1,1
1213,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PA-C-1-1-1,GCA_024668895.1,1
1214,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,TX-B-2-1-1,GCA_024667775.1,1
1215,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PA-A-6-1,GCA_024674045.1,1
1216,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,FL-B-1-1-1,GCA_024678805.1,1
1217,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,TX-A-2-1-1,GCA_024668875.1,1
1218,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,OK-A-17-1-1,GCA_024676745.1,1
1219,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-E-25-1,GCA_024676895.1,1
1220,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,FL-C-4-1-1,GCA_024678645.1,1
1221,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PA-B-16-3,GCA_024671585.1,1
1222,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,07-S-4-4-1,GCA_013436215.1,1
1223,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PA-B-24-1,GCA_024669875.1,1
1224,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,OK-B-13-1-1,GCA_024675085.1,1
1225,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,FL-A-22-1,GCA_024678865.1,1
1226,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-D-4-4-1,GCA_024678145.1,1
1227,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,TX-B-1-1-1,GCA_024667855.1,1
1228,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-D-4-8-1,GCA_024678185.1,1
1229,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,FL-B-14-1-1,GCA_024678765.1,1
1230,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-E-7-1-1,GCA_024676985.1,1
1231,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,OK-B-7-1-1,GCA_024675385.1,1
1232,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,IN-B-12-1,GCA_024678445.1,1
1233,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,07-M-S-3-6-1,GCA_013436115.1,1
1234,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,IN-C-14-2-1,GCA_026743815.1,1
1235,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-D-2-2-2,GCA_024678295.1,1
1236,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,2017.Washington.T1,GCA_003953705.1,1
1237,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-D-1-5-1,GCA_024678285.1,1
1238,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-A-3-5-1,GCA_024678325.1,1
1239,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-D-2-6-1,GCA_024678225.1,1
1240,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,FL-B-17-1-S,GCA_024678545.1,1
1241,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,FL-B-11-1-1,GCA_024678785.1,1
1242,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,IA-C-8-1,GCA_024678525.1,1
1243,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-E-14-3-1,GCA_024677005.1,1
1244,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,OK-B-17-1-1,GCA_024674685.1,1
1245,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,07-S-6-4-1,GCA_013436195.1,1
1246,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,TX-C-19-1-1,GCA_024665695.1,1
1247,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PA-B-1-2,GCA_024673185.1,1
1248,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,IC278,GCA_027574695.1,1
1249,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PA-B-14-2,GCA_024672335.1,1
1250,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,IA-C-15-1,GCA_024678505.1,1
1251,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,FL-A-12-3-1,GCA_026743845.1,1
1252,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,OK-B-4-1-1,GCA_024676265.1,1
1253,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,07-C-5-1-5,GCA_013435835.1,1
1254,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,07-S-3-1-8,GCA_013436325.1,1
1255,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,07-S-3-2-4,GCA_013436235.1,1
1256,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PA-B-11-1,GCA_024672685.1,1
1257,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PA-B-23-2,GCA_024670345.1,1
1258,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NA,GCA_001576655.1,1
1259,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,FL-C-15-1-1,GCA_024678665.1,1
1260,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NC-D-2-1B-1,GCA_024678205.1,1
1261,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,FL-A-22-2,GCA_024678825.1,1
1262,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,NRRL3357,GCA_024678945.1,1
1263,Aspergillus,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillaceae,flavus,PA-B-16-2-1,GCA_024672055.1,1
